time,pitch,yaw,hfov
6860,-0.06592588104752561,-59.76910648865771,100
6870,-0.06592588104752561,-59.50484939786787,100
6880,-0.06592588104752561,-59.50484939786787,100
6890,-0.06592588104752561,-59.241226741102025,100
6901,-0.06592588104752561,-59.10965543212296,100
6910,-0.06592588104752561,-59.10965543212296,100
6920,-0.06592588104752561,-59.10965543212296,100
6930,-0.06592588104752561,-59.10965543212296,100
6942,-0.06592588104752561,-59.087288309596545,100
6953,-0.06592588104752561,-59.07319222006231,100
6961,-0.06592588104752561,-59.07319222006231,100
6972,-0.06592588104752561,-59.05214699447714,100
6980,-0.06592588104752561,-59.05214699447714,100
6991,-0.06592588104752561,-59.03173312565957,100
7000,-0.06592588104752561,-59.02023081118881,100
7010,-0.06592588104752561,-59.02023081118881,100
7020,-0.06592588104752561,-59.02023081118881,100
7030,-0.06592588104752561,-59.00102340201835,100
7041,-0.06592588104752561,-58.98291279240493,100
7050,-0.06592588104752561,-58.98291279240493,100
7060,-0.06592588104752561,-58.964840541116416,100
7074,-0.06592588104752561,-58.964840541116416,100
7082,-0.06592588104752561,-58.9473104573666,100
7090,-0.06592588104752561,-58.9473104573666,100
7102,-0.06592588104752561,-58.93271186765082,100
7111,-0.06592588104752561,-58.92253891618452,100
7120,-0.06592588104752561,-58.92253891618452,100
7133,-0.06592588104752561,-58.92253891618452,100
7146,-0.06592588104752561,-58.90653968205834,100
7151,-0.06592588104752561,-58.90653968205834,100
7160,-0.06592588104752561,-58.89102042495591,100
7170,-0.06592588104752561,-58.89102042495591,100
7180,-0.06592588104752561,-58.879052749842515,100
7191,-0.06592588104752561,-58.86984485691045,100
7208,-0.06592588104752561,-58.85606827721955,100
7213,-0.06592588104752561,-58.85606827721955,100
7220,-0.06592588104752561,-58.85606827721955,100
7230,-0.06592588104752561,-58.842329190490204,100
7240,-0.06592588104752561,-58.83117769911655,100
7250,-0.06592588104752561,-58.83117769911655,100
7260,-0.06592588104752561,-58.819273354670884,100
7270,-0.06592588104752561,-58.819273354670884,100
7280,-0.06592588104752561,-58.806734061168356,100
7290,-0.06592588104752561,-58.79624516343466,100
7300,-0.06592588104752561,-58.79624516343466,100
7310,-0.06592588104752561,-58.7850542035701,100
7320,-0.06592588104752561,-58.7850542035701,100
7330,-0.06592588104752561,-58.77360992895126,100
7342,-0.06592588104752561,-58.76367784692667,100
7350,-0.06592588104752561,-58.76367784692667,100
7364,-0.06592588104752561,-58.75290992893781,100
7370,-0.06592588104752561,-58.75290992893781,100
7380,-0.06592588104752561,-58.74246504848861,100
